40 36.0000000000 6.0000000000 
35.0000000000 36.0000000000 8.0000000000 
35.0000000000 44.0000000000 8.0000000000 
40.0000000000 44.0000000000 6.0000000000 

40.0000000000 36.0000000000 6.0000000000 
45.0000000000 36.0000000000 8.0000000000 
45.0000000000 44.0000000000 8.0000000000 
40.0000000000 44.0000000000 6.0000000000 

40.0000000000 36.0000000000 6.0000000000 
45.0000000000 36.0000000000 4.0000000000 
45.0000000000 44.0000000000 4.0000000000 
40.0000000000 44.0000000000 6.0000000000 

40.0000000000 36.0000000000 6.0000000000 
35.0000000000 36.0000000000 4.0000000000 
35.0000000000 44.0000000000 4.0000000000 
40.0000000000 44.0000000000 6.0000000000 

40.0000000000 36.0000000000 6.0000000000 
35.0000000000 36.0000000000 8.0000000000 
35.0000000000 44.0000000000 8.0000000000 
40.0000000000 44.0000000000 6.0000000000 

